"External ID";"name";"Asset Code";"type";"is_cip";"Journal";"Asset Account";"Depreciation Entries: Asset Account";"Depreciation Entries: Expense Account";"method_time";"method_number";"method_period";"method";"prorata";"open_asset";"first_day_of_month";"method_end"
asset_prepaid_repairs_and_maintenance_-__workshop_equipment_-___secretary;Prepaid Repairs and Maintenance -  Workshop Equipment -   Secretary;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020620";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__operating_lease_assets_-_penjualan_unit;Prepaid Repairs and Maintenance -  Operating Lease Assets - Penjualan Unit;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020701";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__operating_lease_assets_-_administrasi_unit;Prepaid Repairs and Maintenance -  Operating Lease Assets - Administrasi Unit;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020702";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__operating_lease_assets_-_penjualan_service;Prepaid Repairs and Maintenance -  Operating Lease Assets - Penjualan Service;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020703";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__operating_lease_assets_-_administrasi_service;Prepaid Repairs and Maintenance -  Operating Lease Assets - Administrasi Service;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020704";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__operating_lease_assets_-_accounting;Prepaid Repairs and Maintenance -  Operating Lease Assets - Accounting;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020705";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__operating_lease_assets_-_finance;Prepaid Repairs and Maintenance -  Operating Lease Assets - Finance;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020706";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__operating_lease_assets_-_collection;Prepaid Repairs and Maintenance -  Operating Lease Assets - Collection;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020707";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__operating_lease_assets_-_hr;Prepaid Repairs and Maintenance -  Operating Lease Assets - HR;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020708";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__operating_lease_assets_-_legal;Prepaid Repairs and Maintenance -  Operating Lease Assets - Legal;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020709";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__operating_lease_assets_-_internal_audit;Prepaid Repairs and Maintenance -  Operating Lease Assets - Internal Audit;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020710";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__operating_lease_assets_-_it;Prepaid Repairs and Maintenance -  Operating Lease Assets - IT;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020711";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__operating_lease_assets_-_bod;Prepaid Repairs and Maintenance -  Operating Lease Assets - BOD;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020712";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__operating_lease_assets_-_vehicle;Prepaid Repairs and Maintenance -  Operating Lease Assets - Vehicle;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020713";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__operating_lease_assets_-_budget;Prepaid Repairs and Maintenance -  Operating Lease Assets - Budget;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020714";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__operating_lease_assets_-_tax;Prepaid Repairs and Maintenance -  Operating Lease Assets - Tax;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020715";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__operating_lease_assets_-_marketing_ho;Prepaid Repairs and Maintenance -  Operating Lease Assets - Marketing HO;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020716";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__operating_lease_assets_-_corpcom_&_customer_relation;Prepaid Repairs and Maintenance -  Operating Lease Assets - Corpcom & Customer Relation;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020717";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__operating_lease_assets_-_mpd;Prepaid Repairs and Maintenance -  Operating Lease Assets - MPD;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020718";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__operating_lease_assets_-_ga_ho;Prepaid Repairs and Maintenance -  Operating Lease Assets - GA HO;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020719";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__operating_lease_assets_-_secretary;Prepaid Repairs and Maintenance -  Operating Lease Assets - Secretary;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020720";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__rent_building_-_penjualan_unit;Prepaid Repairs and Maintenance -  Rent Building - Penjualan Unit;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020801";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__rent_building_-_administrasi_unit;Prepaid Repairs and Maintenance -  Rent Building - Administrasi Unit;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020802";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__rent_building_-_penjualan_service;Prepaid Repairs and Maintenance -  Rent Building - Penjualan Service;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020803";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__rent_building_-_administrasi_service;Prepaid Repairs and Maintenance -  Rent Building - Administrasi Service;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020804";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__rent_building_-_accounting;Prepaid Repairs and Maintenance -  Rent Building - Accounting;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020805";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__rent_building_-_finance;Prepaid Repairs and Maintenance -  Rent Building - Finance;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020806";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__rent_building_-_collection;Prepaid Repairs and Maintenance -  Rent Building - Collection;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020807";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__rent_building_-_hr;Prepaid Repairs and Maintenance -  Rent Building - HR;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020808";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__rent_building_-_legal;Prepaid Repairs and Maintenance -  Rent Building - Legal;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020809";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__rent_building_-_internal_audit;Prepaid Repairs and Maintenance -  Rent Building - Internal Audit;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020810";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__rent_building_-_it;Prepaid Repairs and Maintenance -  Rent Building - IT;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020811";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__rent_building_-_bod;Prepaid Repairs and Maintenance -  Rent Building - BOD;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020812";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__rent_building_-_vehicle;Prepaid Repairs and Maintenance -  Rent Building - Vehicle;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020813";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__rent_building_-_budget;Prepaid Repairs and Maintenance -  Rent Building - Budget;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020814";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__rent_building_-_tax;Prepaid Repairs and Maintenance -  Rent Building - Tax;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020815";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__rent_building_-_marketing_ho;Prepaid Repairs and Maintenance -  Rent Building - Marketing HO;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020816";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__rent_building_-_corpcom_&_customer_relation;Prepaid Repairs and Maintenance -  Rent Building - Corpcom & Customer Relation;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020817";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__rent_building_-_mpd;Prepaid Repairs and Maintenance -  Rent Building - MPD;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020818";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__rent_building_-_ga_ho;Prepaid Repairs and Maintenance -  Rent Building - GA HO;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020819";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__rent_building_-_secretary;Prepaid Repairs and Maintenance -  Rent Building - Secretary;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60020820";number;36;1;linear;true;true;true;
asset_prepaid_rent_-_third_parties_-_penjualan_service;Prepaid Rent - Third Parties - Penjualan Service;AssetCode|PR;prepaid;false;Journal Depreciation;"115201";"115201";"60050103";number;12;1;linear;true;true;true;
asset_building_property_investment_-_penjualan_unit;Building Property Investment - Penjualan Unit;AssetCode|B;fixed;false;Journal Depreciation;"142201";"151201";"60110301";number;240;1;linear;true;false;true;
asset_prepaid_repairs_and_maintenance_-__others_-_accounting;Prepaid Repairs and Maintenance -  Others - Accounting;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60029905";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__others_-_finance;Prepaid Repairs and Maintenance -  Others - Finance;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60029906";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__others_-_collection;Prepaid Repairs and Maintenance -  Others - Collection;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60029907";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__others_-_hr;Prepaid Repairs and Maintenance -  Others - HR;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60029908";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__others_-_legal;Prepaid Repairs and Maintenance -  Others - Legal;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60029909";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__others_-_internal_audit;Prepaid Repairs and Maintenance -  Others - Internal Audit;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60029910";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__others_-_it;Prepaid Repairs and Maintenance -  Others - IT;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60029911";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__others_-_bod;Prepaid Repairs and Maintenance -  Others - BOD;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60029912";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__others_-_vehicle;Prepaid Repairs and Maintenance -  Others - Vehicle;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60029913";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__others_-_budget;Prepaid Repairs and Maintenance -  Others - Budget;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60029914";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__others_-_tax;Prepaid Repairs and Maintenance -  Others - Tax;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60029915";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__others_-_marketing_ho;Prepaid Repairs and Maintenance -  Others - Marketing HO;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60029916";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__others_-_corpcom_&_customer_relation;Prepaid Repairs and Maintenance -  Others - Corpcom & Customer Relation;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60029917";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__others_-_mpd;Prepaid Repairs and Maintenance -  Others - MPD;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60029918";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__others_-_ga_ho;Prepaid Repairs and Maintenance -  Others - GA HO;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60029919";number;36;1;linear;true;true;true;
asset_prepaid_repairs_and_maintenance_-__others_-_secretary;Prepaid Repairs and Maintenance -  Others - Secretary;AssetCode|PRM;prepaid;false;Journal Depreciation;"115401";"115401";"60029920";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_operating_lease_assets_-_penjualan_unit;Prepaid Insurance - Operating Lease Assets - Penjualan Unit;AssetCode|PI;prepaid;false;Journal Depreciation;"115306";"115306";"60080801";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_operating_lease_assets_-_administrasi_unit;Prepaid Insurance - Operating Lease Assets - Administrasi Unit;AssetCode|PI;prepaid;false;Journal Depreciation;"115306";"115306";"60080802";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_operating_lease_assets_-_penjualan_service;Prepaid Insurance - Operating Lease Assets - Penjualan Service;AssetCode|PI;prepaid;false;Journal Depreciation;"115306";"115306";"60080803";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_operating_lease_assets_-_administrasi_service;Prepaid Insurance - Operating Lease Assets - Administrasi Service;AssetCode|PI;prepaid;false;Journal Depreciation;"115306";"115306";"60080804";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_operating_lease_assets_-_accounting;Prepaid Insurance - Operating Lease Assets - Accounting;AssetCode|PI;prepaid;false;Journal Depreciation;"115306";"115306";"60080805";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_operating_lease_assets_-_finance;Prepaid Insurance - Operating Lease Assets - Finance;AssetCode|PI;prepaid;false;Journal Depreciation;"115306";"115306";"60080806";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_operating_lease_assets_-_collection;Prepaid Insurance - Operating Lease Assets - Collection;AssetCode|PI;prepaid;false;Journal Depreciation;"115306";"115306";"60080807";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_operating_lease_assets_-_hr;Prepaid Insurance - Operating Lease Assets - HR;AssetCode|PI;prepaid;false;Journal Depreciation;"115306";"115306";"60080808";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_operating_lease_assets_-_legal;Prepaid Insurance - Operating Lease Assets - Legal;AssetCode|PI;prepaid;false;Journal Depreciation;"115306";"115306";"60080809";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_operating_lease_assets_-_internal_audit;Prepaid Insurance - Operating Lease Assets - Internal Audit;AssetCode|PI;prepaid;false;Journal Depreciation;"115306";"115306";"60080810";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_operating_lease_assets_-_it;Prepaid Insurance - Operating Lease Assets - IT;AssetCode|PI;prepaid;false;Journal Depreciation;"115306";"115306";"60080811";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_operating_lease_assets_-_bod;Prepaid Insurance - Operating Lease Assets - BOD;AssetCode|PI;prepaid;false;Journal Depreciation;"115306";"115306";"60080812";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_operating_lease_assets_-_vehicle;Prepaid Insurance - Operating Lease Assets - Vehicle;AssetCode|PI;prepaid;false;Journal Depreciation;"115306";"115306";"60080813";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_operating_lease_assets_-_budget;Prepaid Insurance - Operating Lease Assets - Budget;AssetCode|PI;prepaid;false;Journal Depreciation;"115306";"115306";"60080814";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_operating_lease_assets_-_tax;Prepaid Insurance - Operating Lease Assets - Tax;AssetCode|PI;prepaid;false;Journal Depreciation;"115306";"115306";"60080815";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_operating_lease_assets_-_marketing_ho;Prepaid Insurance - Operating Lease Assets - Marketing HO;AssetCode|PI;prepaid;false;Journal Depreciation;"115306";"115306";"60080816";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_operating_lease_assets_-_corpcom_&_customer_relation;Prepaid Insurance - Operating Lease Assets - Corpcom & Customer Relation;AssetCode|PI;prepaid;false;Journal Depreciation;"115306";"115306";"60080817";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_operating_lease_assets_-_mpd;Prepaid Insurance - Operating Lease Assets - MPD;AssetCode|PI;prepaid;false;Journal Depreciation;"115306";"115306";"60080818";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_operating_lease_assets_-_ga_ho;Prepaid Insurance - Operating Lease Assets - GA HO;AssetCode|PI;prepaid;false;Journal Depreciation;"115306";"115306";"60080819";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_operating_lease_assets_-_secretary;Prepaid Insurance - Operating Lease Assets - Secretary;AssetCode|PI;prepaid;false;Journal Depreciation;"115306";"115306";"60080820";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_transit_-_penjualan_unit;Prepaid Insurance - Cash in Transit - Penjualan Unit;AssetCode|PI;prepaid;false;Journal Depreciation;"115307";"115307";"60080701";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_transit_-_administrasi_unit;Prepaid Insurance - Cash in Transit - Administrasi Unit;AssetCode|PI;prepaid;false;Journal Depreciation;"115307";"115307";"60080702";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_transit_-_penjualan_service;Prepaid Insurance - Cash in Transit - Penjualan Service;AssetCode|PI;prepaid;false;Journal Depreciation;"115307";"115307";"60080703";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_transit_-_administrasi_service;Prepaid Insurance - Cash in Transit - Administrasi Service;AssetCode|PI;prepaid;false;Journal Depreciation;"115307";"115307";"60080704";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_transit_-_accounting;Prepaid Insurance - Cash in Transit - Accounting;AssetCode|PI;prepaid;false;Journal Depreciation;"115307";"115307";"60080705";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_transit_-_finance;Prepaid Insurance - Cash in Transit - Finance;AssetCode|PI;prepaid;false;Journal Depreciation;"115307";"115307";"60080706";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_transit_-_collection;Prepaid Insurance - Cash in Transit - Collection;AssetCode|PI;prepaid;false;Journal Depreciation;"115307";"115307";"60080707";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_transit_-_hr;Prepaid Insurance - Cash in Transit - HR;AssetCode|PI;prepaid;false;Journal Depreciation;"115307";"115307";"60080708";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_transit_-_legal;Prepaid Insurance - Cash in Transit - Legal;AssetCode|PI;prepaid;false;Journal Depreciation;"115307";"115307";"60080709";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_transit_-_internal_audit;Prepaid Insurance - Cash in Transit - Internal Audit;AssetCode|PI;prepaid;false;Journal Depreciation;"115307";"115307";"60080710";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_transit_-_it;Prepaid Insurance - Cash in Transit - IT;AssetCode|PI;prepaid;false;Journal Depreciation;"115307";"115307";"60080711";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_transit_-_bod;Prepaid Insurance - Cash in Transit - BOD;AssetCode|PI;prepaid;false;Journal Depreciation;"115307";"115307";"60080712";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_transit_-_vehicle;Prepaid Insurance - Cash in Transit - Vehicle;AssetCode|PI;prepaid;false;Journal Depreciation;"115307";"115307";"60080713";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_transit_-_budget;Prepaid Insurance - Cash in Transit - Budget;AssetCode|PI;prepaid;false;Journal Depreciation;"115307";"115307";"60080714";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_transit_-_tax;Prepaid Insurance - Cash in Transit - Tax;AssetCode|PI;prepaid;false;Journal Depreciation;"115307";"115307";"60080715";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_transit_-_marketing_ho;Prepaid Insurance - Cash in Transit - Marketing HO;AssetCode|PI;prepaid;false;Journal Depreciation;"115307";"115307";"60080716";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_transit_-_corpcom_&_customer_relation;Prepaid Insurance - Cash in Transit - Corpcom & Customer Relation;AssetCode|PI;prepaid;false;Journal Depreciation;"115307";"115307";"60080717";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_transit_-_mpd;Prepaid Insurance - Cash in Transit - MPD;AssetCode|PI;prepaid;false;Journal Depreciation;"115307";"115307";"60080718";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_transit_-_ga_ho;Prepaid Insurance - Cash in Transit - GA HO;AssetCode|PI;prepaid;false;Journal Depreciation;"115307";"115307";"60080719";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_cash_in_transit_-_secretary;Prepaid Insurance - Cash in Transit - Secretary;AssetCode|PI;prepaid;false;Journal Depreciation;"115307";"115307";"60080720";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_traveling_-_penjualan_unit;Prepaid Insurance - Traveling - Penjualan Unit;AssetCode|PI;prepaid;false;Journal Depreciation;"115308";"115308";"60080901";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_traveling_-_administrasi_unit;Prepaid Insurance - Traveling - Administrasi Unit;AssetCode|PI;prepaid;false;Journal Depreciation;"115308";"115308";"60080902";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_traveling_-_penjualan_service;Prepaid Insurance - Traveling - Penjualan Service;AssetCode|PI;prepaid;false;Journal Depreciation;"115308";"115308";"60080903";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_traveling_-_administrasi_service;Prepaid Insurance - Traveling - Administrasi Service;AssetCode|PI;prepaid;false;Journal Depreciation;"115308";"115308";"60080904";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_traveling_-_accounting;Prepaid Insurance - Traveling - Accounting;AssetCode|PI;prepaid;false;Journal Depreciation;"115308";"115308";"60080905";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_traveling_-_finance;Prepaid Insurance - Traveling - Finance;AssetCode|PI;prepaid;false;Journal Depreciation;"115308";"115308";"60080906";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_traveling_-_collection;Prepaid Insurance - Traveling - Collection;AssetCode|PI;prepaid;false;Journal Depreciation;"115308";"115308";"60080907";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_traveling_-_hr;Prepaid Insurance - Traveling - HR;AssetCode|PI;prepaid;false;Journal Depreciation;"115308";"115308";"60080908";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_traveling_-_legal;Prepaid Insurance - Traveling - Legal;AssetCode|PI;prepaid;false;Journal Depreciation;"115308";"115308";"60080909";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_traveling_-_internal_audit;Prepaid Insurance - Traveling - Internal Audit;AssetCode|PI;prepaid;false;Journal Depreciation;"115308";"115308";"60080910";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_traveling_-_it;Prepaid Insurance - Traveling - IT;AssetCode|PI;prepaid;false;Journal Depreciation;"115308";"115308";"60080911";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_traveling_-_bod;Prepaid Insurance - Traveling - BOD;AssetCode|PI;prepaid;false;Journal Depreciation;"115308";"115308";"60080912";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_traveling_-_vehicle;Prepaid Insurance - Traveling - Vehicle;AssetCode|PI;prepaid;false;Journal Depreciation;"115308";"115308";"60080913";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_traveling_-_budget;Prepaid Insurance - Traveling - Budget;AssetCode|PI;prepaid;false;Journal Depreciation;"115308";"115308";"60080914";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_traveling_-_tax;Prepaid Insurance - Traveling - Tax;AssetCode|PI;prepaid;false;Journal Depreciation;"115308";"115308";"60080915";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_traveling_-_marketing_ho;Prepaid Insurance - Traveling - Marketing HO;AssetCode|PI;prepaid;false;Journal Depreciation;"115308";"115308";"60080916";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_traveling_-_corpcom_&_customer_relation;Prepaid Insurance - Traveling - Corpcom & Customer Relation;AssetCode|PI;prepaid;false;Journal Depreciation;"115308";"115308";"60080917";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_traveling_-_mpd;Prepaid Insurance - Traveling - MPD;AssetCode|PI;prepaid;false;Journal Depreciation;"115308";"115308";"60080918";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_traveling_-_ga_ho;Prepaid Insurance - Traveling - GA HO;AssetCode|PI;prepaid;false;Journal Depreciation;"115308";"115308";"60080919";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_traveling_-_secretary;Prepaid Insurance - Traveling - Secretary;AssetCode|PI;prepaid;false;Journal Depreciation;"115308";"115308";"60080920";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_director_&_officer_-_penjualan_unit;Prepaid Insurance - Director & Officer - Penjualan Unit;AssetCode|PI;prepaid;false;Journal Depreciation;"115310";"115310";"60081001";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_director_&_officer_-_administrasi_unit;Prepaid Insurance - Director & Officer - Administrasi Unit;AssetCode|PI;prepaid;false;Journal Depreciation;"115310";"115310";"60081002";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_director_&_officer_-_penjualan_service;Prepaid Insurance - Director & Officer - Penjualan Service;AssetCode|PI;prepaid;false;Journal Depreciation;"115310";"115310";"60081003";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_director_&_officer_-_administrasi_service;Prepaid Insurance - Director & Officer - Administrasi Service;AssetCode|PI;prepaid;false;Journal Depreciation;"115310";"115310";"60081004";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_director_&_officer_-_accounting;Prepaid Insurance - Director & Officer - Accounting;AssetCode|PI;prepaid;false;Journal Depreciation;"115310";"115310";"60081005";number;36;1;linear;true;true;true;
asset_prepaid_insurance_-_director_&_officer_-_finance;Prepaid Insurance - Director & Officer - Finance;AssetCode|PI;prepaid;false;Journal Depreciation;"115310";"115310";"60081006";number;36;1;linear;true;true;true;
